Name,Type 1,Type 2,HP,Att,Def,Spa,Spd,Spe,BST,Generation,Final Evolution,Catch Rate,Legendary,Weight,Height,Against Normal,Against Fire,Against Water,Against Electric,Against Grass,Against Ice,Against Fighting,Against Poison,Against Ground,Against Flying,Against Psychic,Against Bug,Against Rock,Against Ghost,Against Dragon,Against Dark,Against Steel,Against Fairy
Mienfoo,Fighting,,45,85,50,55,50,65,350,5,0,180,0,20.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Mienshao,Fighting,,65,125,60,95,60,105,510,5,1,45,0,35.5,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Druddigon,Dragon,,77,120,90,60,90,48,485,5,1,45,0,139.0,1.6,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
Golett,Ground,Ghost,59,74,50,35,50,35,303,5,0,190,0,92.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
Golurk,Ground,Ghost,89,124,80,55,80,55,483,5,1,90,0,330.0,2.8,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
Pawniard,Dark,Steel,45,85,70,40,40,60,340,5,0,120,0,10.2,0.5,0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0
Bisharp,Dark,Steel,65,125,100,60,70,70,490,5,1,45,0,70.0,1.6,0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0
Bouffalant,Normal,,95,110,95,40,95,55,490,5,1,45,0,94.6,1.6,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Rufflet,Normal,Flying,70,83,50,37,50,60,350,5,0,190,0,10.5,0.5,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Braviary,Normal,Flying,100,123,75,57,75,80,510,5,1,60,0,41.0,1.5,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Vullaby,Dark,Flying,70,55,75,45,65,60,370,5,0,190,0,9.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
Mandibuzz,Dark,Flying,110,65,105,55,95,80,510,5,1,60,0,39.5,1.2,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
Heatmor,Fire,,85,97,66,105,66,65,484,5,1,90,0,58.0,1.4,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Durant,Bug,Steel,58,109,112,48,48,109,484,5,1,90,0,33.0,0.3,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5
Deino,Dark,Dragon,52,65,50,45,50,38,300,5,0,45,0,17.3,0.8,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
Zweilous,Dark,Dragon,72,85,70,65,70,58,420,5,0,45,0,50.0,1.4,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
Hydreigon,Dark,Dragon,92,105,90,125,90,98,600,5,1,45,0,160.0,1.8,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
Larvesta,Bug,Fire,55,85,55,50,55,60,360,5,0,45,0,28.8,1.1,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5
Volcarona,Bug,Fire,85,60,65,135,105,100,550,5,1,15,0,46.0,1.6,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5
Cobalion,Steel,Fighting,91,90,129,90,72,108,580,5,1,3,1,250.0,2.1,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,1.0,1.0,0.25,0.25,1.0,0.5,0.5,0.5,1.0
Terrakion,Rock,Fighting,91,129,90,72,90,108,580,5,1,3,1,260.0,1.9,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,2.0
Virizion,Grass,Fighting,91,90,72,90,129,108,580,5,1,3,1,200.0,2.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0
Tornadus,Flying,,79,115,70,125,80,111,580,5,1,3,1,63.0,1.5,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
Tornadus-Therian,Flying,,79,100,80,110,90,121,580,5,1,3,1,63.0,1.4,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
Thundurus,Electric,Flying,79,115,70,125,80,111,580,5,1,3,1,61.0,1.5,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
Thundurus-Therian,Electric,Flying,79,105,70,145,80,101,580,5,1,3,1,61.0,3.0,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
Reshiram,Dragon,Fire,100,120,100,150,120,90,680,5,1,3,1,330.0,3.2,1.0,0.25,1.0,0.5,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0
Zekrom,Dragon,Electric,100,150,120,120,100,90,680,5,1,3,1,345.0,2.9,1.0,0.5,0.5,0.25,0.5,2.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0
Landorus,Ground,Flying,89,125,90,115,80,101,600,5,1,3,1,68.0,1.5,1.0,1.0,2.0,0.0,1.0,4.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Landorus-Therian,Ground,Flying,89,145,90,105,80,91,600,5,1,3,1,68.0,1.3,1.0,1.0,2.0,0.0,1.0,4.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Kyurem,Dragon,Ice,125,130,90,130,90,95,660,5,1,3,1,325.0,3.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
White Kyurem,Dragon,Ice,125,120,90,170,100,95,700,5,1,3,1,325.0,3.6,1.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
Black Kyurem,Dragon,Ice,125,170,100,120,90,95,700,5,1,3,1,325.0,3.3,1.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
Keldeo,Water,Fighting,91,72,90,129,90,108,580,5,1,3,1,48.5,1.4,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0
Meloetta,Normal,Psychic,100,77,77,128,128,90,600,5,1,3,1,6.5,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0
Meloetta-Pirouette,Normal,Fighting,100,128,90,77,77,128,600,5,1,3,1,6.5,0.6,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0
Genesect,Bug,Steel,71,120,95,120,95,99,600,5,1,3,1,82.5,1.5,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5
Chespin,Grass,,56,61,65,48,45,38,313,6,0,45,0,9.0,0.4,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Quilladin,Grass,,61,78,95,56,58,57,405,6,0,45,0,29.0,0.7,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Chesnaught,Grass,Fighting,88,107,122,74,75,64,530,6,1,45,0,90.0,1.6,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0
Fennekin,Fire,,40,45,40,62,60,60,307,6,0,45,0,9.4,0.4,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Braixen,Fire,,59,59,58,90,70,73,409,6,0,45,0,14.5,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Delphox,Fire,Psychic,75,69,72,114,100,104,534,6,1,45,0,39.0,1.5,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5
Froakie,Water,,41,56,40,62,44,71,314,6,0,45,0,7.0,0.3,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Frogadier,Water,,54,63,52,83,56,97,405,6,0,45,0,10.9,0.6,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Greninja,Water,Dark,72,95,67,103,71,122,530,6,1,45,0,40.0,1.5,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
Ash-Greninja,Water,Dark,72,145,67,153,71,132,640,6,1,45,0,40.0,1.5,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
Bunnelby,Normal,,38,36,38,32,36,57,237,6,0,255,0,5.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Diggersby,Normal,Ground,85,56,77,50,77,78,423,6,1,127,0,42.4,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0
Fletchling,Normal,Flying,45,50,43,40,38,62,278,6,0,255,0,1.7,0.3,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Fletchinder,Fire,Flying,62,73,55,56,52,84,382,6,0,120,0,16.0,0.7,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
Talonflame,Fire,Flying,78,81,71,74,69,126,499,6,1,45,0,24.5,1.2,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
Scatterbug,Bug,,38,35,40,27,25,35,200,6,0,255,0,2.5,0.3,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Spewpa,Bug,,45,22,60,27,30,29,213,6,0,120,0,8.4,0.3,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Vivillon,Bug,Flying,80,52,50,90,50,89,411,6,1,45,0,17.0,1.2,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
Litleo,Fire,Normal,62,50,58,73,54,72,369,6,0,220,0,13.5,0.6,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,0.5,0.5
Pyroar,Fire,Normal,86,68,72,109,66,106,507,6,1,65,0,81.5,1.5,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,0.5,0.5
Flabébé,Fairy,,44,38,39,61,79,42,303,6,0,225,0,0.1,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Floette,Fairy,,54,45,47,75,98,52,371,6,0,120,0,0.9,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Florges,Fairy,,78,65,68,112,154,75,552,6,1,45,0,10.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Skiddo,Grass,,66,65,48,62,57,52,350,6,0,200,0,31.0,0.9,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Gogoat,Grass,,123,100,62,97,81,68,531,6,1,45,0,91.0,1.7,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Pancham,Fighting,,67,82,62,46,48,43,348,6,0,220,0,8.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Pangoro,Fighting,Dark,95,124,78,69,71,58,495,6,1,65,0,136.0,2.1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0
Furfrou,Normal,,75,80,60,65,90,102,472,6,1,160,0,28.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Espurr,Psychic,,62,48,54,63,60,68,355,6,0,190,0,3.5,0.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Meowstic,Psychic,,74,48,76,83,81,104,466,6,1,75,0,8.5,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Honedge,Steel,Ghost,45,80,100,35,37,28,325,6,0,180,0,2.0,0.8,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
Doublade,Steel,Ghost,59,110,150,45,49,35,448,6,0,90,0,4.5,0.8,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
Aegislash Shield Form,Steel,Ghost,50,70,140,70,140,60,530,6,1,45,0,53.0,1.7,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
Aegislash Blade Form,Steel,Ghost,50,140,70,140,70,60,530,6,1,45,0,53.0,1.7,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
Spritzee,Fairy,,78,52,60,63,65,23,341,6,0,200,0,0.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Aromatisse,Fairy,,101,72,72,99,89,29,462,6,1,140,0,15.5,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Swirlix,Fairy,,62,48,66,59,57,49,341,6,0,200,0,3.5,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Slurpuff,Fairy,,82,80,86,85,75,72,480,6,1,140,0,5.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Inkay,Dark,Psychic,53,54,53,37,46,45,288,6,0,190,0,3.5,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
Malamar,Dark,Psychic,86,92,88,68,75,73,482,6,1,80,0,47.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
Binacle,Rock,Water,42,52,67,39,56,50,306,6,0,120,0,31.0,0.5,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Barbaracle,Rock,Water,72,105,115,54,86,68,500,6,1,45,0,96.0,1.3,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Skrelp,Poison,Water,50,60,60,60,60,30,320,6,0,225,0,7.3,0.5,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Dragalge,Poison,Dragon,65,75,90,97,123,44,494,6,1,55,0,81.5,1.8,1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
Clauncher,Water,,50,53,62,58,63,44,330,6,0,225,0,8.3,0.5,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Clawitzer,Water,,71,73,88,120,89,59,500,6,1,55,0,35.3,1.3,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Helioptile,Electric,Normal,44,38,33,61,43,70,289,6,0,190,0,6.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
Heliolisk,Electric,Normal,62,55,52,109,94,109,481,6,1,75,0,21.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
Tyrunt,Rock,Dragon,58,89,77,45,45,48,362,6,0,45,0,26.0,0.8,0.5,0.25,1.0,0.5,1.0,2.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
Tyrantrum,Rock,Dragon,82,121,119,69,59,71,521,6,1,45,0,270.0,2.5,0.5,0.25,1.0,0.5,1.0,2.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
Amaura,Rock,Ice,77,59,50,67,63,46,362,6,0,45,0,25.2,1.3,0.5,1.0,2.0,1.0,2.0,0.5,4.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0
Aurorus,Rock,Ice,123,77,72,99,92,58,521,6,1,45,0,225.0,2.7,0.5,1.0,2.0,1.0,2.0,0.5,4.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0
Sylveon,Fairy,,95,65,65,110,130,60,525,6,1,45,0,23.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Hawlucha,Fighting,Flying,78,92,75,74,63,118,500,6,1,100,0,21.5,0.8,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,1.0,2.0
Dedenne,Electric,Fairy,67,58,57,81,67,101,431,6,1,180,0,2.2,0.2,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
Carbink,Rock,Fairy,50,50,150,50,150,50,500,6,1,60,0,5.7,0.3,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0
Goomy,Dragon,,45,50,35,55,75,40,300,6,0,45,0,2.8,0.3,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
Sliggoo,Dragon,,68,75,53,83,113,60,452,6,0,45,0,17.5,0.8,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
Goodra,Dragon,,90,100,70,110,150,80,600,6,1,45,0,150.5,2.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
Klefki,Steel,Fairy,57,80,91,80,87,75,470,6,1,75,0,3.0,0.2,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5
Phantump,Ghost,Grass,43,70,48,50,60,38,309,6,0,120,0,7.0,0.4,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Trevenant,Ghost,Grass,85,110,76,65,82,56,474,6,1,60,0,71.0,1.5,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Small Size Pumpkaboo,Ghost,Grass,44,66,70,44,55,56,335,6,0,120,0,3.5,0.3,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Average Size Pumpkaboo,Ghost,Grass,49,66,70,44,55,51,335,6,0,120,0,5.0,0.4,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Large Size Pumpkaboo,Ghost,Grass,54,66,70,44,55,46,335,6,0,120,0,7.5,0.5,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Super Size Pumpkaboo,Ghost,Grass,59,66,70,44,55,41,335,6,0,120,0,15.0,0.8,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Small Size Gourgeist,Ghost,Grass,55,85,122,58,75,99,494,6,1,60,0,9.5,0.7,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Average Size Gourgeist,Ghost,Grass,65,90,122,58,75,84,494,6,1,60,0,12.5,0.9,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Large Size Gourgeist,Ghost,Grass,75,95,122,58,75,69,494,6,1,60,0,14.0,1.1,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Super Size Gourgeist,Ghost,Grass,85,100,122,58,75,54,494,6,1,60,0,39.0,1.7,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Bergmite,Ice,,55,69,85,32,35,28,304,6,0,190,0,99.5,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Avalugg,Ice,,95,117,184,44,46,28,514,6,1,55,0,505.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Noibat,Flying,Dragon,40,30,35,45,40,55,245,6,0,190,0,8.0,0.5,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
Noivern,Flying,Dragon,85,70,80,97,80,123,535,6,1,45,0,85.0,1.5,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
Xerneas,Fairy,,126,131,95,131,98,99,680,6,1,45,1,215.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Yveltal,Dark,Flying,126,131,95,131,98,99,680,6,1,45,1,203.0,5.8,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
Zygarde,Dragon,Ground,108,100,121,81,95,95,600,6,1,3,1,305.0,5.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
Zygarde 10%,Dragon,Ground,54,100,71,61,85,115,486,6,1,3,1,33.5,1.2,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
Zygarde Complete,Dragon,Ground,216,100,121,91,95,85,708,6,1,3,1,610.0,4.5,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
Mega Diancie,Rock,Fairy,50,160,110,160,110,110,700,6,1,3,1,27.8,1.1,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0
Diancie,Rock,Fairy,50,100,150,100,150,50,600,6,1,3,1,8.8,0.7,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0
Hoopa,Psychic,Ghost,80,110,60,150,130,70,600,6,1,3,1,9.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0
